,X,Y,OBJECTID,GLOBALID,FIREOCCURID,CN,REVDATE,FIRENAME,COMPLEXNAME,FIREYEAR,UNIQFIREID,SOFIRENUM,LOCALFIRENUM,REPORTINGUNIT,DISCOVERYDATETIME,SIZECLASS,TOTALACRES,STATCAUSE,COMMENTS,DATASOURCE,FIREOUTDATETIME,OWNERAGENCY,UNITIDOWNER,PROTECTIONAGENCY,UNITIDPROTECT,LATDD83,LONGDD83,FIRETYPECATEGORY,POINTTYPE,PERIMEXISTS,FIRESTATQC,DBSOURCEID,DBSOURCEDATE
222160,-119.1364444,37.973,329630097,,,,2019/03/04 00:00:00+00,Marina,,2016,2016-CAINF-000992,11,992,504,2016/06/24 07:15:00+00,E,654,9 - Miscellaneous,,2,2016/08/22 11:00:00+00,USFS,CAINF,USFS,,37.973,-119.13644,WF,Ignition,N,Yes,5,2020/09/11 04:31:35+00
222226,-123.1242972,40.77123889,329630163,,,,2019/03/04 00:00:00+00,Helena,,2017,2017-CASHF-001770,98,1770,514,2017/08/30 19:05:00+00,G,18316,9 - Miscellaneous,Unified Command with Cal-Fire/USFS,2,2017/11/15 10:09:00+00,BLM,CANOD,USFS,CASHF,40.77124,-123.1243,WF,Ignition,N,Yes,5,2020/09/11 04:31:36+00
222239,-122.6163889,39.09972222,329630176,,,,2019/03/04 00:00:00+00,Pawnee,,2018,2018-CAMNF-000656,3,656,508,2018/06/23 20:00:00+00,G,15186,9 - Miscellaneous,,2,2018/07/17 15:00:00+00,Private,,State,CALNU,39.09972,-122.61639,WF,Ignition,N,Yes,5,2020/09/11 04:31:36+00
222333,-121.3155556,39.57527778,329630270,,,,2019/03/04 00:00:00+00,Ponderosa,,2017,2017-CAPNF-001390,72,1390,511,2017/08/29 15:16:00+00,F,4016,7 - Arson,,2,2017/09/09 17:00:00+00,USFS,CAPNF,State,CABTCC,39.57528,-121.31556,WF,Ignition,N,Yes,5,2020/09/11 04:31:37+00
222342,-118.6355556,36.26444444,329630279,,,,2019/03/04 00:00:00+00,Hidden,,2016,2016-CASQF-003464,59,3464,513,2016/10/29 22:00:00+00,F,2739,1 - Lightning,,2,2016/12/12 14:00:00+00,USFS,CASQF,USFS,,36.26444,-118.63556,WF,Ignition,N,Yes,5,2020/09/11 04:31:37+00
222345,-118.5618056,34.36738889,329630282,,,,2019/03/04 00:00:00+00,Sage,,2016,2016-CAANF-002762,47,2762,501,2016/07/09 14:10:00+00,F,1100,9 - Miscellaneous,"$ 2762, LACO Fire jurisdiction outside of mutual aid.",2,2016/07/16 14:00:00+00,State,,County,,34.36739,-118.56181,WF,Ignition,N,Yes,5,2020/09/11 04:31:37+00
222419,-120.0098,38.33363333,329630356,,,,2019/03/04 00:00:00+00,Bummers,Summit,2017,2017-CASTF-002704,59,2704,516,2017/09/11 21:26:00+00,E,510,1 - Lightning,,2,2017/11/20 14:34:00+00,USFS,CASTF,USFS,CASTF,38.33363,-120.0098,WF,Ignition,N,Yes,5,2020/09/11 04:31:38+00
222436,-118.5816667,34.45861111,329630373,,,,2019/03/04 00:00:00+00,RYE,,2017,2017-CAANF-005168,133,5168,501,2017/12/05 11:38:00+00,G,7000,9 - Miscellaneous,Cause unknown at time of report but started near powerlines during Santa Anna winds.,2,2017/12/06 23:00:00+00,Private,CAPRI,County,CALAC,34.45861,-118.58167,WF,Ignition,N,Yes,5,2020/09/11 04:31:38+00
222460,-118.4930556,34.37972222,329630397,,,,2019/03/04 00:00:00+00,Freeway,,2017,2017-CAANF-002408,45,2408,501,2017/06/25 15:19:00+00,E,750,2 - Equipment Use,"Vehicle drove off the embankment and fire spread into the brush, news van caught fire on the freeway.",2,2017/06/29 22:00:00+00,County,CALAC,County,CALAC,34.37972,-118.49306,WF,Ignition,N,Yes,5,2020/09/11 04:31:38+00
222462,-123.15118,41.95139333,329630399,,,,2019/03/04 00:00:00+00,Cook,Miller,2017,2017-ORRSF-000645,119,645,610,2017/08/14 08:00:00+00,E,956.1,1 - Lightning,,2,2017/08/28 13:00:00+00,USFS,ORRSF,USFS,ORRSF,41.95139,-123.15118,WF,Ignition,N,Yes,5,2020/09/11 04:31:38+00
222520,-117.6844722,33.87052778,329630457,,,,2019/03/04 00:00:00+00,Canyon 2,,2017,2017-CACNF-003399,94,3399,502,2017/09/25 15:02:00+00,F,2661,9 - Miscellaneous,"Veg fire off 91 fwy in Coal Cyn. Size 10 acres at first on scene, initial spread away from CNF, wind shift pushed fire onto CNF. Cause still under investigation, prob related to sparks from Hwy",2,2017/10/20 15:26:00+00,County,CAORC,County,CAORC,33.87053,-117.68447,WF,Ignition,N,Yes,5,2020/09/11 04:31:38+00
222547,-123.0355556,40.2275,329630484,,,,2019/03/04 00:00:00+00,Buck,,2017,2017-CASHF-001850,117,1850,514,2017/09/12 20:00:00+00,G,13343,1 - Lightning,Initial Attack I.C. was Adam Zaharris. Two small outbuildings were destroyed *RETARDANT USED**,2,2017/11/28 14:25:00+00,USFS,CASHF,USFS,CASHF,40.2275,-123.03556,WF,Ignition,N,Yes,5,2020/09/11 04:31:39+00
222548,-119.0602778,34.42527778,329630485,,,,2019/03/04 00:00:00+00,Thomas,,2017,2017-CALPF-003583,30,3583,507,2017/12/04 20:25:00+00,G,281893,9 - Miscellaneous,,2,,Private,CAPRI,County,CAVNC,34.42528,-119.06028,WF,Ignition,N,Yes,5,2020/09/11 04:31:39+00
222599,-120.0616667,39.88722222,329630536,,,,2019/03/04 00:00:00+00,POSLIN,,2017,2017-CAPNF-001145,62,1145,511,2017/08/06 19:48:00+00,E,860,1 - Lightning,Lightning,2,2017/09/18 11:51:00+00,USFS,CAPNF,USFS,CAPNF,39.88722,-120.06167,WF,Ignition,N,Yes,5,2020/09/11 04:31:39+00
222644,-116.8471,34.27333889,329630581,,,,2019/03/04 00:00:00+00,HOLCOMB,,2017,2017-CABDF-009443,46,9443,512,2017/06/19 17:05:00+00,F,1503,9 - Miscellaneous,,2,2017/07/09 20:00:00+00,USFS,CABDF,USFS,CABDF,34.27334,-116.8471,WF,Ignition,N,Yes,5,2020/09/11 04:31:39+00
222698,-123.491717,41.596785,329630635,,,,2019/03/04 00:00:00+00,UKONOM,,2017,2017-CASRF-000728,15,728,510,2017/07/25 10:00:00+00,F,4238,1 - Lightning,Ukonom became incorperated into the Orleans Complex. Block 24 was done only for the first operational shift,2,2017/10/15 18:00:00+00,USFS,CASRF,USFS,CASRF,41.59678,-123.49172,WF,Ignition,N,Yes,5,2020/09/11 04:31:39+00
222759,-119.9281667,38.35028333,329630696,,,,2019/03/04 00:00:00+00,Donnell,,2018,2018-CASTF-001702,28,1702,516,2018/08/01 19:45:00+00,G,36450,0 - Unknown,,2,,USFS,CASTF,USFS,CASTF,38.35028,-119.92817,WF,Ignition,N,Yes,5,2020/09/11 04:31:40+00
222775,-123.0497222,39.83194444,329630712,,,,2019/03/04 00:00:00+00,Eel,,2018,2018-CAMNF-000874,5,874,508,2018/07/31 17:15:00+00,E,938,9 - Miscellaneous,,2,2018/10/11 14:00:00+00,Private,CAMNF,USFS,CAMNF,39.83194,-123.04972,WF,Ignition,N,Yes,5,2020/09/11 04:31:40+00
222779,-123.3197,40.115,329630716,,,,2019/03/04 00:00:00+00,WILLIE,Ruth,2017,2017-CASRF-000877,38,877,510,2017/08/08 00:59:00+00,F,3137,1 - Lightning,The fire became part of the Ruth Complex.,2,2017/11/13 14:00:00+00,USFS,CASRF,USFS,CASRF,40.115,-123.3197,WF,Ignition,N,Yes,5,2020/09/11 04:31:40+00
222818,-118.3051278,36.24956667,329630755,,,,2019/03/04 00:00:00+00,Indian,,2017,2017-CAINF-001264,14,1264,504,2017/08/03 10:00:00+00,F,2295,1 - Lightning,"Lightning fire allowed to burn to natural barriers before suppression action was taken, managed locally by Type 3 team.  Last smoke seen on 10/09/2017 (deep within the interior)",2,2017/11/09 17:00:00+00,USFS,CAINF,USFS,CAINF,36.24957,-118.30513,WF,Ignition,N,Yes,5,2020/09/11 04:31:40+00
222852,-117.51453,33.6783,329630789,,,,2019/03/04 00:00:00+00,Holy,,2018,2018-CACNF-002664,32,2664,502,2018/08/06 15:20:00+00,G,23025,9 - Miscellaneous,"Prolonged duration before fire will be ""Out""--large fire size, and many areas of the fire are difficult to safely access (steep and inaccessible terrain).",2,2018/10/17 20:00:00+00,USFS,CACNF,USFS,CACNF,33.6783,-117.51453,WF,Ignition,N,Yes,5,2020/09/11 04:31:40+00
222877,-122.54005,41.88076667,329630814,,,,2019/03/04 00:00:00+00,Klamathon,,2018,2018-CASKU-004641,23,4641,505,2018/07/05 14:30:00+00,G,38008,5 - Debris Burning,,2,2018/10/05 08:37:00+00,State,CASKU,State,CASKU,41.88077,-122.54005,WF,Ignition,N,Yes,5,2020/09/11 04:31:41+00
222879,-120.1019167,35.12019444,329630816,,,,2019/03/04 00:00:00+00,Front,,2018,2018-CALPF-002334,13,2334,507,2018/08/19 15:37:00+00,F,1014,9 - Miscellaneous,,2,2018/11/07 18:00:00+00,USFS,CALPF,USFS,CALPF,35.12019,-120.10192,WF,Ignition,N,Yes,5,2020/09/11 04:31:41+00
222958,-121.8247,40.97650833,329630895,,,,2019/03/04 00:00:00+00,Berry,,2017,2017-CASHU-009460,126,9460,514,2017/09/12 14:30:00+00,E,996,1 - Lightning,"CALFIRE Incident- CALFIRE DPA, Shasta-Trinity NF  Retardant used",2,2017/10/04 18:45:00+00,USFS,CASHF,State,CASHU,40.97651,-121.8247,WF,Ignition,N,Yes,5,2020/09/11 04:31:41+00
222961,-122.2283028,40.89117778,329630898,,,,2019/03/04 00:00:00+00,HIRZ,,2018,2018-CASHF-001223,60,1223,514,2018/08/09 03:55:00+00,G,40580,9 - Miscellaneous,"Fire cause under investigation. Reported fire size was 46,150, in reality 5,570 of these acres were the Moore fire that started at the same time on the same day adjacent to Hirz. Moore was included in Hirz early on for ease of management.",2,2018/12/20 14:00:00+00,USFS,CASHF,USFS,CASHF,40.89118,-122.2283,WF,Ignition,N,Yes,5,2020/09/11 04:31:41+00
223013,-122.2283333,40.893467,329630950,,,,2019/03/04 00:00:00+00,MOORE,,2018,2018-CASHF-001224,61,1224,514,2018/08/09 03:55:00+00,G,5570,9 - Miscellaneous,This fire became part of the Hirz fire; cause under investigation. Moore fire started at thes ame time and adjacent to the Hirz Fire. Reported acres during the event were for the 2 fires combined.,2,2018/09/01 13:29:00+00,USFS,CASHF,USFS,CASHF,40.89347,-122.22833,WF,Ignition,N,Yes,5,2020/09/11 04:31:42+00
223058,-120.9907,41.8524,329630995,,,,2019/03/04 00:00:00+00,STEELE,MODOC JULY,2017,2017-CAMDF-000776,88,776,509,2017/07/26 16:28:00+00,,45690.4,1 - Lightning,,2,,USFS,CAMDF,USFS,CAMDF,41.8524,-120.9907,WF,Ignition,N,Yes,5,2020/09/11 04:31:42+00
223060,-121.1363889,41.78277778,329630997,,,,2019/03/04 00:00:00+00,LAKE,MODOC JULY COMPLEX,2017,2017-CAMDF-000794,95,794,509,2017/07/27 12:21:00+00,F,4489.25,1 - Lightning,,2,2017/08/31 11:04:00+00,USFS,CAMDF,USFS,CAMDF,41.78278,-121.13639,WF,Ignition,N,Yes,5,2020/09/11 04:31:42+00
223073,-118.5827778,34.49444444,329631010,,,,2019/03/04 00:00:00+00,Charlie,,2018,2018-CAANF-003611,78,3611,501,2018/09/22 16:41:00+00,F,1436,7 - Arson,,2,,State,,County,CALAC,34.49444,-118.58278,WF,Ignition,N,Yes,5,2020/09/11 04:31:42+00
223083,-116.958,34.09794444,329631020,,,,2019/03/04 00:00:00+00,VALLEY,,2018,2018-CABDF-010610,49,10610,512,2018/07/06 15:29:00+00,F,1343,9 - Miscellaneous,,2,2018/12/20 11:30:00+00,Private,PRI,State,CABDU,34.09794,-116.958,WF,Ignition,N,Yes,5,2020/09/11 04:31:42+00
223089,-122.9783333,40.839,329631026,,,,2019/03/04 00:00:00+00,FORK,,2017,2017-CASHF-001555,75,1555,514,2017/08/07 22:08:00+00,F,3532,1 - Lightning,Monitor due to Risk assessment process. Lack of resources. Prioritize numerous fires in complex. Retardant used,2,2017/11/15 10:11:00+00,USFS,CASHF,USFS,CASHF,40.839,-122.97833,WF,Ignition,N,Yes,5,2020/09/11 04:31:42+00
223189,-117.3414167,33.58216667,329631126,,,,2019/03/04 00:00:00+00,Wildomar,,2017,2017-CACNF-003839,108,3839,502,2017/10/26 14:33:00+00,E,866.5,2 - Equipment Use,"Wildomar OHV park. On arrival, 2 acres actively burning in heavy brush with moderate ROS. At 1500 hrs we went into unified command with Cal Fire. At 1600 PT-24 transitioned command with BC24.",2,2017/11/08 16:26:00+00,USFS,CACNF,USFS,CACNF,33.58217,-117.34142,WF,Ignition,N,Yes,5,2020/09/11 04:31:43+00
223197,-123.1086215,39.238765,329631134,,,,2019/03/04 00:00:00+00,Ranch,,2018,2018-CAMNF-000849,6,849,508,2018/07/28 14:01:00+00,G,410203,2 - Equipment Use,,2,,Private,CAMEU,State,CAMEU,39.23877,-123.10862,WF,Ignition,N,Yes,5,2020/09/11 04:31:43+00
223309,-119.45014,38.38458,329631246,,,,2019/03/04 00:00:00+00,Boot,,2018,2018-NVHTF-030600,622,30600,417,2018/09/04 16:21:00+00,G,6974,2 - Equipment Use,Vehicle caused fire on the side of the hwy,2,2018/11/05 17:00:00+00,USFS,NVHTF,USFS,NVHTF,38.38458,-119.45014,WF,Ignition,N,Yes,5,2020/09/11 04:31:43+00
223324,-119.8961,38.37331667,329631261,,,,2019/03/04 00:00:00+00,McCormick,Summit,2017,2017-CASTF-002263,24,2263,516,2017/08/18 19:57:00+00,F,4426,1 - Lightning,,2,2017/11/16 15:30:00+00,USFS,CASTF,USFS,CASTF,38.37332,-119.8961,WF,Ignition,N,Yes,5,2020/09/11 04:31:43+00
223394,-123.1527,41.43344,329631331,,,,2019/03/04 00:00:00+00,ISLAND,,2017,2017-CAKNF-004540,16,4540,505,2017/06/26 11:00:00+00,F,1593,1 - Lightning,,2,2017/09/01 14:00:00+00,USFS,CAKNF,USFS,CAKNF,41.43344,-123.1527,WF,Ignition,N,Yes,5,2020/09/11 04:31:44+00
223411,-118.3086111,34.53916667,329631348,,,,2019/03/04 00:00:00+00,Stone,,2018,2018-CAANF-001898,25,1898,501,2018/06/04 14:34:00+00,F,1436,2 - Equipment Use,,2,2018/06/15 20:00:00+00,USFS,CAANF,USFS,CAANF,34.53917,-118.30861,WF,Ignition,N,Yes,5,2020/09/11 04:31:44+00
223448,-120.9997222,41.97111111,329631385,,,,2019/03/04 00:00:00+00,RIMROCK,,2017,2017-CAMDF-000656,33,656,509,2017/07/24 17:39:00+00,F,1492.92,1 - Lightning,,2,2017/11/29 17:25:00+00,Private,CAMDF,USFS,PRI,41.97111,-120.99972,WF,Ignition,N,Yes,5,2020/09/11 04:31:44+00
223498,-122.643149,40.669935,329631435,,,,2019/03/04 00:00:00+00,CARR,,2018,2018-CASHF-001084,79,1084,514,2018/07/23 15:12:00+00,G,229651,9 - Miscellaneous,retardant used. Fire began on the WNP off the highway due to a vehicle towing a trailer with a flat tire. fire eventually burned onto the SHF,2,2018/12/21 11:30:00+00,NPS,CAWNP,State,CASHU,40.66993,-122.64315,WF,Ignition,N,Yes,5,2020/09/11 04:31:44+00
223519,-118.5691667,36.21972222,329631456,,,,2019/03/04 00:00:00+00,Mountaineer,,2018,2018-CASQF-002786,32,2786,513,2018/10/13 14:00:00+00,E,528,1 - Lightning,,2,2018/12/17 14:00:00+00,USFS,CASQF,USFS,CASQF,36.21972,-118.56917,WF,Ignition,N,Yes,5,2020/09/11 04:31:44+00
223520,-118.4561111,36.2025,329631457,,,,2019/03/04 00:00:00+00,Alder,,2018,2018-CASQF-002733,30,2733,513,2018/10/04 12:00:00+00,F,2682,1 - Lightning,,2,2018/12/17 14:00:00+00,USFS,CASQF,USFS,CASQF,36.2025,-118.45611,WF,Ignition,N,Yes,5,2020/09/11 04:31:44+00
223524,-120.882767,40.624917,329631461,,,,2019/03/04 00:00:00+00,Whaleback,,2018,2018-CALNF-003951,17,3951,506,2018/07/27 15:30:00+00,G,18705,1 - Lightning,,2,2018/12/11 10:00:00+00,USFS,CALNF,USFS,CALNF,40.62492,-120.88277,WF,Ignition,N,Yes,5,2020/09/11 04:31:45+00
223537,-123.15142,41.96799833,329631474,,,,2019/03/04 00:00:00+00,Abney,,2017,2017-ORRSF-000586,101,586,610,2017/08/10 08:30:00+00,G,32846,1 - Lightning,,2,2018/01/10 10:00:00+00,USFS,ORRSF,USFS,ORRSF,41.968,-123.15142,WF,Ignition,N,Yes,5,2020/09/11 04:31:45+00
223584,-123.36299,40.18433,329631521,,,,2019/03/04 00:00:00+00,DUTCHMAN,Ruth,2017,2017-CASRF-000874,35,874,510,2017/08/08 00:33:00+00,F,1522,1 - Lightning,The fire became part of the Ruth Complex.,2,2017/11/13 14:00:00+00,USFS,CASRF,USFS,CASRF,40.18433,-123.36299,WF,Ignition,N,Yes,5,2020/09/11 04:31:45+00
223601,-118.7138889,36.15194444,329631538,,,,2019/03/04 00:00:00+00,Pier,,2017,2017-CASQF-002385,30,2385,513,2017/08/29 04:00:00+00,G,36556,7 - Arson,Burned,2,2018/01/15 18:00:00+00,USFS,CASQF,USFS,CASQF,36.15194,-118.71389,WF,Ignition,N,Yes,5,2020/09/11 04:31:45+00
223613,-123.4748833,41.78641667,329631550,,,,2019/03/04 00:00:00+00,OAK,ECLIPSE,2017,2017-CAKNF-006016,96,6016,505,2017/08/11 13:00:00+00,G,87983,1 - Lightning,WITHIN ECLIPSE COMPLEX,2,2018/03/23 19:00:00+00,USFS,CAKNF,USFS,CAKNF,41.78642,-123.47488,WF,Ignition,N,Yes,5,2020/09/11 04:31:45+00
223642,-121.0561111,41.30666667,329631579,,,,2019/03/04 00:00:00+00,COVE,MODOC JULY,2017,2017-CAMDF-000722,61,722,509,2017/07/25 16:22:00+00,G,30886.5,1 - Lightning,,2,2017/11/27 12:23:00+00,USFS,CAMDF,USFS,CAMDF,41.30667,-121.05611,WF,Ignition,N,Yes,5,2020/09/11 04:31:45+00
223663,-120,39.4366,329631600,,,,2019/03/04 00:00:00+00,Farad,,2017,2017-NVHTF-030363,31,30363,417,2017/07/10 15:13:00+00,E,747,9 - Miscellaneous,Several parts of a cadilitic converter found at point of origin.,2,2017/07/31 10:00:00+00,State,CAPRI,USFS,NVHTF,39.4366,-120,WF,Ignition,N,Yes,5,2020/09/11 04:31:46+00
223721,-123.5242,40.6158,329631658,,,,2019/03/04 00:00:00+00,KERLIN,,2018,2018-CASHF-001438,68,1438,514,2018/09/04 17:10:00+00,F,1751,9 - Miscellaneous,"1 DOUBLE WIDE TRAILER, THE 8 OTHER STRUCTURES WERE BARNS, & CAMP TRAILERS ALL ON PRIVATE LAND.  2 UNOCCUPIED/ABANDONDED SINGLE WIDE TRAILERS WERE ALSO DESTROYED ON USFS SYSTEM LANDS.",2,2018/12/20 14:00:00+00,Private,PRI,USFS,CASHF,40.6158,-123.5242,WF,Ignition,N,Yes,5,2020/09/11 04:31:46+00
223729,-118.3413889,34.32222222,329631666,,,,2019/03/04 00:00:00+00,Creek,,2017,2017-CAANF-005165,132,5165,501,2017/12/05 05:44:00+00,G,15619,9 - Miscellaneous,,2,2018/01/12 18:00:00+00,USFS,CAANF,USFS,CAANF,34.32222,-118.34139,WF,Ignition,N,Yes,5,2020/09/11 04:31:46+00
223776,-116.7327222,32.83338889,329631713,,,,2019/03/04 00:00:00+00,West,,2018,2018-CACNF-002238,23,2238,502,2018/07/06 13:24:00+00,E,505.4,9 - Miscellaneous,"Fire started on FS DPA, spotted across Alpine BL onto CDF DPA. Multiple residential structures and  outbuildings destroyed. Cause undetermined, investigation is not complete. Point of orign coords are approximate. not actual.",2,2018/07/10 17:00:00+00,Private,CAPRI,USFS,CACNF,32.83339,-116.73272,WF,Ignition,N,Yes,5,2020/09/11 04:31:46+00
223800,-120.1427778,39.77996667,329631737,,,,2019/03/04 00:00:00+00,CHILCOOT,,2017,2017-CATNF-000992,18,992,517,2017/08/06 17:32:00+00,F,1021,1 - Lightning,,2,2017/09/06 14:00:00+00,Private,CATNF,USFS,CATNF,39.77997,-120.14278,WF,Ignition,N,Yes,5,2020/09/11 04:31:46+00
223809,-119.1629167,37.54276667,329631746,,,,2019/03/04 00:00:00+00,Butte,,2017,2017-CASNF-000021,21,21,515,2017/08/07 09:33:00+00,E,635,1 - Lightning,,2,2017/11/04 08:00:00+00,USFS,CASNF,USFS,CASNF,37.54277,-119.16292,WF,Ignition,N,Yes,5,2020/09/11 04:31:47+00
223831,-118.4858333,36.27138889,329631768,,,,2019/03/04 00:00:00+00,Lion,,2017,2017-CASQF-002753,49,2753,513,2017/09/25 11:00:00+00,G,19215,1 - Lightning,,2,2018/01/15 18:00:00+00,USFS,CASQF,USFS,CASQF,36.27139,-118.48583,WF,Ignition,N,Yes,5,2020/09/11 04:31:47+00
223880,-118.221,36.64583889,329631817,,,,2019/03/04 00:00:00+00,Georges,,2018,2018-CAINF-001071,7,1071,504,2018/07/08 15:30:00+00,F,2941,1 - Lightning,"Lightning started in dense, decadant bitterbrush and sage.  T-storm downdrafts pushed fire downhill to south initially, terrain driven winds drove fire uphill, second T-storm down draft drove fire to north and east.  T2 team ordered",2,2018/09/02 20:00:00+00,USFS,CAINF,USFS,CAINF,36.64584,-118.221,WF,Ignition,N,Yes,5,2020/09/11 04:31:47+00
223960,-117.1941667,34.1375,329631897,,,,2019/03/04 00:00:00+00,MART,,2017,2017-CABDF-009802,54,9802,512,2017/06/27 15:20:00+00,E,670,7 - Arson,,2,2017/07/08 18:00:00+00,USFS,CABDF,USFS,CABDF,34.1375,-117.19417,WF,Ignition,N,Yes,5,2020/09/11 04:31:48+00
292544,-121.5880556,39.46694444,329700481,,,,1999/11/30 00:00:00+00,PALERMO                  ,,2010,USCABTU,,,,2010/07/04 00:00:00+00,E,900,8 - Children,, ,,,,,,39.46694,-121.58806,WF, , , ,5,2020/09/11 04:37:49+00
302691,-118.5116667,36.26777778,329710628,,,,1999/11/30 00:00:00+00,LION,,2011,USCASQF,,,,2011/07/08 00:00:00+00,G,20500,1 - Lightning,, ,,,,,,36.26778,-118.51167,WF, , , ,5,2020/09/11 04:38:41+00
303975,-116.9880556,33.63888888,329711912,,,,1999/11/30 00:00:00+00,SKINNER                  ,VALLEY COMPLEX,2010,USCARRU,,,,2010/07/15 00:00:00+00,E,503,1 - Lightning,, ,,,,,,33.63889,-116.98806,WF, , , ,5,2020/09/11 04:38:47+00
305505,-118.3905556,35.64055556,329713442,,,,1999/11/30 00:00:00+00,COVE ,,2011,USCASQF,,,,2011/05/27 00:00:00+00,F,1122,9 - Miscellaneous,, ,,,,,,35.64056,-118.39056,WF, , , ,5,2020/09/11 04:38:55+00
305527,-117.5061111,33.875,329713464,,,,1999/11/30 00:00:00+00,MCKINLEY                 ,,2010,USCARRU,,,,2010/05/20 00:00:00+00,F,1000,2 - Equipment Use,, ,,,,,,33.875,-117.50611,WF, , , ,5,2020/09/11 04:38:55+00
306301,-117.4397222,34.35527778,329714238,,,,1999/11/30 00:00:00+00,HILL,,2011,USCABDF,,,,2011/09/02 00:00:00+00,F,1150,9 - Miscellaneous,, ,,,,,,34.35528,-117.43972,WF, , , ,5,2020/09/11 04:38:59+00
307585,-120.5564,35.3872,329715522,,,,1999/11/30 00:00:00+00,CALF,,2012,USCACND,,,,2012/07/16 00:00:00+00,E,620,9 - Miscellaneous,, ,,,,,,35.3872,-120.5564,WF, , , ,5,2020/09/11 04:39:06+00
307907,-120.9963889,41.75138889,329715844,,,,1999/11/30 00:00:00+00,MDFDHBSFMU06LAKE,LAKE COMPLEX (CA),2012,USCAMDF,,,,2012/08/05 00:00:00+00,F,1667,1 - Lightning,, ,,,,,,41.75139,-120.99639,WF, , , ,5,2020/09/11 04:39:07+00
308235,-118.8528,37.9028,329716172,,,,1999/11/30 00:00:00+00,INDIAN,,2012,USCACND,,,,2012/08/08 00:00:00+00,G,12575,1 - Lightning,, ,,,,,,37.9028,-118.8528,WF, , , ,5,2020/09/11 04:39:08+00
308380,-118.957457,36.075786,329716317,,,,1999/11/30 00:00:00+00,GRANITE,,2011,USCATUU,,,,2011/07/09 00:00:00+00,E,782,9 - Miscellaneous,, ,,,,,,36.07579,-118.95746,WF, , , ,5,2020/09/11 04:39:09+00
308441,-119.7125,38.5513889,329716378,,,,1999/11/30 00:00:00+00,WOLF,,2010,USNVHTF,,,,2010/07/25 00:00:00+00,F,1142,1 - Lightning,, ,,,,,,38.55139,-119.7125,WF, , , ,5,2020/09/11 04:39:09+00
308460,-122.9766667,41.13527778,329716397,,,,1999/11/30 00:00:00+00,ONION,,2011,USCAKNF,,,,2011/08/22 00:00:00+00,E,560,1 - Lightning,, ,,,,,,41.13528,-122.97667,WF, , , ,5,2020/09/11 04:39:10+00
308777,-120.4225,35.589722,329716714,,,,1999/11/30 00:00:00+00,HIGHWAY,,2011,USCASLU,,,,2011/06/24 00:00:00+00,E,767,2 - Equipment Use,, ,,,,,,35.58972,-120.4225,WF, , , ,5,2020/09/11 04:39:11+00
308867,-116.828333,32.8880556,329716804,,,,1999/11/30 00:00:00+00,MONTE,,2010,USCACNF,,,,2010/08/21 00:00:00+00,E,930,8 - Children,, ,,,,,,32.88806,-116.82833,WF, , , ,5,2020/09/11 04:39:11+00
309240,-118.873889,34.8477778,329717177,,,,1999/11/30 00:00:00+00,POST,,2010,USCALPF,,,,2010/08/24 00:00:00+00,F,1312,9 - Miscellaneous,, ,,,,,,34.84778,-118.87389,WF, , , ,5,2020/09/11 04:39:13+00
309338,-121.4577778,41.655,329717275,,,,1999/11/30 00:00:00+00,MDF DH COUGAR,,2011,USCAMDF,,,,2011/06/08 00:00:00+00,F,1800,4 - Campfire,, ,,,,,,41.655,-121.45778,WF, , , ,5,2020/09/11 04:39:14+00
309340,-121.3627778,41.805,329717277,,,,1999/11/30 00:00:00+00,MDF DH SCORPION,SCORPION COMPLEX,2011,USCAMDF,,,,2011/07/15 00:00:00+00,F,1418,6 - Railroad,, ,,,,,,41.805,-121.36278,WF, , , ,5,2020/09/11 04:39:14+00
309341,-121.3688889,41.78305556,329717278,,,,1999/11/30 00:00:00+00,MDF DH MAMMOTH,SCORPION COMPLEX,2011,USCAMDF,,,,2011/07/15 00:00:00+00,F,1194,6 - Railroad,, ,,,,,,41.78306,-121.36889,WF, , , ,5,2020/09/11 04:39:14+00
309437,-118.3280556,34.54916667,329717374,,,,1999/11/30 00:00:00+00,MINT,,2011,USCAANF,,,,2011/09/17 00:00:00+00,E,634,4 - Campfire,, ,,,,,,34.54917,-118.32806,WF, , , ,5,2020/09/11 04:39:14+00
309593,-118.6914,36.7667,329717530,,,,1999/11/30 00:00:00+00,SHEEP COMPLEX,SHEEP COMPLEX,2010,USCAKNP,,,,2010/07/16 00:00:00+00,G,9020,1 - Lightning,, ,,,,,,36.7667,-118.6914,WF, , , ,5,2020/09/11 04:39:15+00
309665,-118.316397,37.150003,329717602,,,,1999/11/30 00:00:00+00,CENTER,,2011,USCACND,,,,2011/03/18 00:00:00+00,E,850,9 - Miscellaneous,, ,,,,,,37.15,-118.3164,WF, , , ,5,2020/09/11 04:39:16+00
309774,-121.174444,40.0141667,329717711,,,,1999/11/30 00:00:00+00,BAR,,2010,USCAPNF,,,,2010/07/31 00:00:00+00,F,1040,7 - Arson,, ,,,,,,40.01417,-121.17444,WF, , , ,5,2020/09/11 04:39:16+00
309870,-118.505833,35.55,329717807,,,,1999/11/30 00:00:00+00,BODFISH,,2010,USCASQF,,,,2010/07/15 00:00:00+00,E,522,1 - Lightning,, ,,,,,,35.55,-118.50583,WF, , , ,5,2020/09/11 04:39:17+00
